Renew,Figure,NumberApplicants,NumbWords,NumbChars,NumberOfClasses,product,appnumber
1,0,1,2,10,3,1,3263936
1,0,1,2,10,5,1,3263944
1,0,1,2,10,6,1,3263985
1,0,1,2,10,6,1,3264025
1,0,1,2,10,7,1,3264066
0,0,1,1,6,1,1,3264132
0,0,1,1,13,3,1,3264141
0,0,1,1,12,3,1,3264165
1,1,1,1,6,2,1,3264173
0,0,1,1,5,1,1,3264215
1,1,1,1,5,3,1,3264447
1,0,1,2,15,2,1,3264546
1,0,1,2,11,2,0,3264553
1,1,1,2,11,3,1,3264611
1,1,1,1,7,4,1,3264777
0,0,1,1,12,2,1,3264851
0,1,1,7,63,1,0,3264876
0,0,1,2,9,3,1,3264901
0,1,1,2,39,3,1,3264959
1,0,1,1,8,1,1,3265022
0,0,1,3,17,11,1,3265048
1,0,1,1,8,3,1,3265147
0,0,1,1,8,1,1,3265188
0,0,1,1,5,1,1,3265196
1,1,1,1,7,2,1,3265212
0,0,1,5,20,1,1,3265287
1,1,1,2,14,2,0,3265295
0,1,1,2,16,4,1,3265329
0,0,1,1,3,3,1,3265352
1,0,1,1,10,1,1,3265361
0,0,1,2,16,2,0,3265394
1,1,1,1,7,2,1,3265411
1,0,1,1,7,2,1,3265428
1,1,1,2,12,3,1,3265469
1,0,1,1,9,4,1,3265543
1,1,1,1,7,1,1,3265601
1,1,1,2,12,1,1,3265741
0,1,1,3,7,4,1,3265766
1,1,1,4,23,2,0,3265774
0,1,1,1,7,6,1,3265816
1,1,1,1,4,1,1,3265881
1,0,1,1,11,3,0,3265907
0,1,1,1,8,1,1,3265915
1,1,1,2,11,1,1,3265931
0,1,1,5,30,1,1,3265949
1,1,1,3,18,1,0,3265964
1,0,1,1,3,1,1,3266351
1,0,1,1,8,1,1,3266418
1,0,1,2,10,3,1,3266509
0,0,1,3,15,2,1,3266541
0,1,1,1,7,2,1,3266624
0,0,1,1,6,3,1,3266641
1,0,1,1,9,3,1,3266699
1,0,1,5,27,1,1,3266731
0,0,1,4,18,1,0,3266764
1,1,1,7,35,2,1,3266988
1,1,1,1,6,3,1,3267036
1,0,1,1,5,1,1,3267044
1,1,1,2,12,3,1,3267192
0,0,1,1,6,1,1,3267242
1,0,1,1,13,3,1,3267291
0,0,1,1,4,1,0,3267432
0,1,1,2,20,4,1,3267499
0,1,1,3,17,3,1,3267515
1,1,1,3,24,3,1,3267523
1,0,1,1,7,1,1,3267556
0,0,1,1,4,1,1,3267564
1,0,1,1,6,1,1,3267581
0,1,1,1,6,2,1,3267614
0,1,1,2,13,3,1,3267697
0,1,1,2,15,3,1,3267721
1,1,1,1,10,3,1,3267812
1,0,1,2,11,2,1,3267853
0,0,1,2,15,1,0,3267952
1,0,1,1,6,10,1,3268067
1,1,1,1,5,3,1,3268133
1,1,1,3,24,2,1,3268190
1,0,1,1,6,2,1,3268273
1,1,1,1,2,1,0,3268307
1,1,1,2,10,3,1,3268315
0,0,1,4,29,3,1,3268431
1,0,1,1,9,2,1,3268448
1,0,1,1,4,3,1,3268463
0,0,1,1,4,6,1,3268513
0,0,1,1,9,3,0,3268554
0,1,1,5,35,4,1,3268562
0,0,1,2,16,4,1,3268679
0,0,1,1,7,2,1,3268745
1,1,1,4,16,2,1,3268752
1,0,1,3,25,1,1,3268811
1,0,1,2,8,1,1,3268836
0,1,1,1,8,1,1,3268935
1,0,1,2,17,4,1,3268992
0,1,1,1,7,3,1,3269081
1,0,1,1,7,3,1,3269123
1,0,1,9,48,3,0,3269156
1,1,1,1,6,3,1,3269222
1,0,1,1,4,2,1,3269255
0,1,1,2,12,1,1,3269354
1,1,1,3,18,1,1,3269461
0,0,1,1,8,6,1,3269561
1,0,1,1,7,3,1,3269578
0,0,1,1,7,4,1,3269594
1,0,1,5,32,3,0,3269611
1,0,1,1,5,3,1,3269636
1,0,1,1,5,2,1,3269685
0,0,1,6,31,6,1,3269776
0,0,1,1,7,4,0,3269842
1,0,1,1,6,1,1,3269859
1,1,1,1,6,2,0,3269883
0,1,1,1,6,2,0,3269925
1,1,1,2,14,3,1,3269966
0,0,1,3,17,3,1,3269991
1,1,1,2,5,3,1,3270089
1,1,1,2,5,3,1,3270121
1,0,1,1,8,1,1,3270352
1,0,1,2,6,2,1,3270501
1,1,1,2,10,1,1,3270519
1,0,1,2,7,1,1,3270527
1,0,1,1,6,2,1,3270592
0,0,1,1,7,4,1,3270618
1,1,1,2,11,6,1,3270634
0,0,1,2,17,3,1,3270659
0,0,1,1,9,4,0,3270675
0,0,1,1,6,3,1,3270683
1,0,1,1,7,1,1,3270709
1,0,1,1,8,1,1,3270725
1,0,1,1,6,1,1,3270741
1,0,1,1,11,1,1,3270766
0,1,1,3,21,4,0,3270816
0,0,1,3,9,3,1,3270832
1,0,1,1,8,3,1,3270865
1,1,1,3,23,8,1,3270899
1,0,1,2,6,1,1,3271061
1,0,1,1,5,3,1,3271137
0,0,1,1,5,1,1,3271211
0,0,1,1,5,3,1,3271319
0,1,1,1,6,3,1,3271351
1,1,1,3,17,2,1,3271475
0,1,1,1,6,4,1,3271517
0,0,1,1,5,1,1,3271558
0,0,1,2,9,3,1,3271574
1,0,1,1,5,2,0,3271641
0,0,1,1,5,3,1,3271707
1,0,1,1,5,3,1,3271781
0,1,1,19,162,3,1,3271798
1,1,1,4,35,4,0,3271913
0,1,1,2,11,1,0,3271947
0,1,1,3,9,3,1,3271988
1,0,1,1,9,2,1,3272002
1,1,1,2,13,3,1,3272036
1,0,1,1,6,2,1,3272151
1,1,1,5,28,1,1,3272259
1,0,1,1,11,3,1,3272366
1,0,1,1,7,3,1,3272424
1,1,1,1,6,3,1,3272499
0,0,1,1,5,2,1,3272556
1,0,1,1,5,1,1,3272713
1,0,1,3,15,1,1,3272739
1,1,1,1,6,5,1,3272846
1,0,1,1,7,2,1,3272961
1,1,1,5,34,1,1,3273208
1,1,1,1,10,1,0,3273241
1,1,1,8,61,3,0,3273356
0,0,1,1,6,3,1,3273372
0,0,1,1,8,1,1,3273414
0,0,1,1,8,1,1,3273463
1,0,1,1,8,2,1,3273554
1,0,1,1,6,1,1,3273562
0,0,1,1,7,2,1,3273588
1,1,1,5,26,5,1,3273653
0,0,1,1,7,2,1,3273695
0,0,1,6,37,6,1,3273828
1,0,1,1,7,1,1,3273836
0,0,1,8,38,6,1,3273844
1,0,1,1,7,5,1,3273869
1,0,1,2,13,1,1,3273877
1,0,1,2,10,2,1,3273943
1,0,1,1,8,1,0,3274024
1,0,1,1,5,3,1,3274149
0,0,1,1,5,1,1,3274321
0,1,1,5,18,3,1,3274354
1,0,1,2,14,1,1,3274438
1,0,1,1,10,3,1,3274487
1,1,1,2,14,3,1,3274552
0,1,1,2,10,3,0,3274560
1,0,1,1,8,3,1,3274602
1,0,1,2,18,3,1,3274651
1,0,1,5,29,3,1,3274685
1,0,1,1,4,4,1,3274693
1,0,1,1,11,2,1,3274719
1,0,1,2,15,3,1,3274842
1,0,1,1,9,1,1,3274958
0,0,1,3,17,1,1,3275088
0,0,1,2,7,3,1,3275179
0,0,1,1,6,1,1,3275328
1,0,1,1,8,3,1,3275451
1,0,1,1,10,2,1,3275468
1,0,1,1,9,1,1,3275484
1,1,1,2,10,2,1,3275534
1,1,1,1,10,2,1,3275542
1,1,1,1,4,2,1,3275641
1,0,1,1,6,1,1,3275815
0,0,1,1,7,1,1,3275856
0,0,1,3,17,1,1,3275864
0,0,1,2,10,3,1,3275922
1,1,1,1,12,2,1,3275971
0,0,1,1,5,2,1,3276061
0,0,2,1,7,2,1,3276144
1,1,1,1,7,3,1,3276185
1,1,1,5,30,16,1,3276565
1,0,1,2,17,2,1,3276656
1,0,1,2,12,2,1,3276698
0,0,1,1,9,2,1,3276821
0,0,1,2,11,1,1,3277134
1,0,1,1,9,1,1,3277167
0,0,1,1,7,2,1,3277308
1,0,1,1,7,3,1,3277456
1,1,1,1,5,3,1,3277506
0,1,1,5,54,5,1,3277571
1,0,1,1,10,3,1,3277597
1,0,1,1,7,1,1,3277605
0,0,1,1,11,2,1,3277647
1,1,1,1,11,3,1,3277936
1,0,1,1,5,5,1,3277951
1,0,1,1,5,1,1,3277969
1,0,1,1,8,1,1,3278017
0,1,1,7,40,1,1,3278025
0,0,1,1,10,1,1,3278033
1,1,1,1,7,3,1,3278091
1,1,1,2,15,1,1,3278173
0,0,1,1,4,1,1,3278181
1,1,1,1,5,1,1,3278199
1,0,1,4,16,3,1,3278281
0,1,1,3,17,3,1,3278447
1,0,1,1,4,1,0,3278661
1,1,1,1,1,2,1,3278694
1,0,1,1,3,2,1,3278702
0,0,1,1,7,2,1,3278711
1,1,1,1,1,2,1,3278728
1,0,1,1,7,6,1,3278751
1,0,1,1,6,3,1,3278769
1,1,1,1,6,5,1,3278843
1,0,1,1,7,3,1,3278876
1,0,1,1,9,1,1,3278884
1,0,1,1,8,2,1,3279064
1,1,1,2,6,3,1,3279288
1,0,1,2,9,6,1,3279304
0,0,1,1,12,3,1,3279312
1,0,1,2,9,4,1,3279321
0,0,1,1,6,1,1,3279585
1,0,1,1,9,3,1,3279627
0,0,1,1,2,2,1,3279643
1,1,1,5,36,3,1,3279701
0,0,1,1,8,1,1,3279742
1,0,1,1,8,1,1,3279809
1,1,1,1,1,4,1,3280203
0,0,1,1,8,3,1,3280261
0,0,1,2,17,2,1,3280311
1,0,1,1,7,3,1,3280328
1,0,1,1,3,1,1,3280385
1,0,1,1,8,3,1,3280609
0,0,1,1,7,3,1,3280617
1,0,1,1,8,1,1,3280625
0,0,1,1,3,6,1,3280732
0,0,1,1,6,2,0,3280799
1,0,1,1,5,1,1,3280831
1,1,1,3,22,1,1,3280864
1,0,1,1,4,1,1,3280872
1,0,1,2,10,5,1,3281052
0,1,1,4,26,3,1,3281094
1,0,1,2,10,5,1,3281102
0,0,1,1,5,5,1,3281169
1,1,1,1,9,3,1,3281367
1,1,1,2,18,3,1,3281383
0,0,1,1,9,3,1,3281409
0,0,1,1,7,3,1,3281433
1,1,1,2,8,3,1,3281482
1,1,1,1,5,1,1,3281491
1,0,1,1,7,1,1,3281573
0,0,1,3,20,1,1,3281623
0,0,1,1,14,5,1,3281631
0,0,1,1,9,1,1,3281672
1,1,1,1,5,4,1,3281698
0,0,1,1,5,2,1,3281714
1,0,1,1,6,1,0,3281722
0,0,1,2,7,3,1,3281731
0,1,1,3,24,1,0,3281805
1,0,1,1,5,1,0,3281847
1,0,1,2,13,1,1,3281854
1,0,1,4,18,1,1,3281888
1,1,1,1,8,2,1,3281946
1,0,1,1,9,2,1,3282019
1,1,1,3,18,3,1,3282084
1,0,1,2,15,3,1,3282101
1,0,1,1,9,1,1,3282118
1,0,1,3,20,3,1,3282159
1,0,1,2,11,1,1,3282217
1,0,1,1,8,2,1,3282308
1,0,1,1,8,3,1,3282571
1,0,1,1,6,1,0,3282696
1,0,1,1,7,1,0,3282712
1,1,1,2,9,3,1,3282746
0,1,1,1,5,2,1,3282845
0,1,1,1,2,1,1,3282944
0,1,1,2,12,1,1,3282951
1,0,1,1,7,2,1,3283058
0,1,1,3,14,1,1,3283132
1,0,1,1,9,1,1,3283363
0,1,1,2,7,3,1,3283371
1,0,1,3,13,5,1,3283686
0,0,1,1,3,3,1,3283801
1,0,1,1,7,3,1,3284056
0,0,1,2,16,3,1,3284081
1,0,1,1,8,3,0,3284114
1,0,1,1,7,8,1,3284122
0,0,1,1,8,3,1,3284353
1,1,1,4,26,1,1,3284395
1,0,1,2,12,2,1,3284411
0,0,1,2,6,1,1,3284585
0,1,1,2,14,1,0,3284619
1,0,1,1,7,3,1,3284817
0,0,1,2,14,1,1,3285053
0,0,1,3,14,2,1,3285061
1,0,1,1,9,3,1,3285095
0,0,1,2,16,2,1,3285178
1,0,1,3,23,1,1,3285211
0,0,1,1,7,1,1,3285335
0,1,1,1,10,3,1,3285368
0,0,1,1,7,2,1,3285376
1,1,1,2,8,3,1,3285491
0,0,1,1,11,2,1,3285831
0,1,1,3,26,3,0,3285871
1,1,1,5,37,3,1,3285905
0,1,1,1,3,2,1,3286218
1,1,1,2,6,3,0,3286358
0,1,1,1,1,3,0,3286374
0,1,1,3,16,3,0,3286382
1,0,1,5,25,3,0,3286507
1,1,1,6,38,3,1,3286556
0,0,1,1,6,3,1,3286853
0,0,1,5,20,3,1,3287257
1,0,1,1,8,3,1,3287323
1,0,1,2,14,3,1,3287562
1,0,1,1,14,3,1,3287596
1,1,1,1,2,3,1,3287844
1,0,1,2,10,1,1,3287893
1,0,1,1,9,1,1,3287927
1,1,1,2,22,1,0,3287984
0,0,1,4,26,3,1,3288099
1,0,1,4,28,3,1,3288115
1,0,1,3,27,3,1,3288149
0,1,1,3,21,3,1,3288181
1,1,1,2,13,1,1,3288231
0,0,1,1,10,1,1,3288602
0,0,1,1,8,1,1,3288883
1,0,1,1,5,5,1,3289154
0,0,1,1,11,2,1,3289287
0,0,1,2,17,3,0,3289444
0,0,1,2,9,2,0,3289451
1,0,1,1,5,2,0,3289535
1,0,1,1,6,2,0,3289568
0,0,1,1,5,2,1,3289873
1,0,1,1,14,2,1,3290012
1,0,1,1,8,2,1,3290459
1,0,1,1,5,3,1,3290525
1,0,1,1,7,3,1,3290582
1,1,1,1,3,3,1,3290591
1,0,1,1,2,3,1,3290814
1,0,1,1,11,1,1,3290889
1,0,1,5,34,3,0,3290996
1,1,1,5,50,1,0,3291044
1,1,1,1,7,7,1,3291069
0,0,1,1,10,1,1,3291085
1,1,1,1,5,1,1,3291093
1,1,1,2,15,3,1,3291119
1,0,1,1,5,1,1,3291143
1,0,1,1,5,1,1,3291192
1,1,1,2,7,3,1,3291201
0,0,1,1,9,3,1,3291317
0,1,1,2,16,3,1,3291325
1,1,1,2,10,3,1,3291391
1,1,1,1,4,4,1,3291473
0,0,1,1,9,4,0,3291531
0,0,1,2,4,3,1,3291549
0,0,1,2,4,3,1,3291556
0,0,1,2,4,3,1,3291564
1,0,1,1,6,3,1,3291648
1,0,1,1,6,3,1,3291663
1,0,1,1,8,8,1,3291796
0,0,1,3,17,4,1,3291838
1,0,1,1,10,1,1,3291853
1,0,1,1,11,1,1,3291895
1,0,1,1,4,1,1,3291903
1,0,1,1,10,1,1,3291937
1,0,1,1,7,2,1,3291978
0,0,1,1,4,1,1,3291994
1,1,1,6,41,2,1,3292075
0,0,1,1,8,2,1,3292109
1,0,1,1,7,1,0,3292117
0,1,1,1,16,3,1,3292141
1,0,1,1,8,3,1,3292174
0,0,1,3,17,4,0,3292191
1,0,1,1,6,1,1,3292273
1,0,1,1,12,1,1,3292281
0,0,1,1,9,2,1,3292381
0,0,1,2,4,3,1,3292463
1,0,1,3,16,3,1,3292489
1,0,1,1,3,3,1,3292497
1,0,1,1,8,1,1,3292539
1,0,1,1,8,3,1,3292562
1,0,1,1,3,3,1,3292571
1,0,1,1,5,2,1,3292786
1,0,1,1,9,5,1,3292901
0,0,1,2,4,3,1,3293016
0,0,1,1,5,2,1,3293073
1,1,1,1,10,1,1,3293107
0,0,1,1,7,2,1,3293206
1,1,1,8,40,3,1,3293461
0,0,1,1,9,1,1,3293628
0,1,1,3,26,2,1,3293644
1,1,1,1,4,3,1,3293727
0,0,1,1,8,1,1,3293751
1,1,1,1,10,1,1,3293875
0,1,1,1,5,2,0,3293933
0,0,1,1,14,1,1,3293991
0,1,1,1,4,2,1,3294031
0,1,1,1,6,3,1,3294048
0,0,1,1,10,2,1,3294055
1,0,1,2,16,5,1,3294063
0,1,1,1,6,1,1,3294097
1,1,1,1,3,1,1,3294188
1,0,1,1,7,2,1,3294246
0,0,1,1,7,2,1,3294253
1,1,1,1,9,3,1,3294394
1,0,1,1,9,1,1,3294411
1,1,1,2,14,6,1,3294485
1,0,1,1,5,3,1,3294501
1,0,1,1,8,1,1,3294758
1,0,1,1,8,1,1,3294841
1,0,1,1,8,1,1,3294931
1,0,1,1,11,2,1,3294972
1,1,1,3,26,3,1,3295169
1,0,1,1,8,1,1,3295185
1,0,1,2,13,1,1,3295201
1,1,1,3,23,3,1,3295219
0,0,1,1,9,1,0,3295318
0,0,1,2,19,2,1,3295391
1,0,1,2,15,1,1,3295425
1,1,1,1,3,1,1,3295524
1,0,1,1,6,3,1,3295532
1,0,1,1,6,3,1,3295607
1,1,1,1,10,2,1,3295623
0,0,1,1,8,2,1,3295771
1,0,1,4,17,3,1,3295839
1,0,1,1,7,3,1,3296027
0,0,1,1,3,3,1,3296043
1,0,1,3,19,2,1,3296126
0,0,1,1,6,2,1,3296332
1,1,1,1,7,3,1,3296341
1,0,1,1,11,2,0,3296357
1,1,1,3,23,2,1,3296365
0,1,1,3,20,3,0,3296415
1,0,1,1,7,1,1,3296506
0,1,1,2,11,3,1,3296886
1,1,1,1,4,2,1,3296894
0,1,1,1,9,3,1,3296928
1,1,1,1,6,3,1,3296936
1,0,1,1,7,1,1,3297025
1,0,1,1,7,1,1,3297116
0,1,1,4,32,5,1,3297124
1,1,1,2,14,1,1,3297207
0,1,1,4,12,3,1,3297223
1,1,1,3,19,3,1,3297413
0,0,1,1,11,1,1,3297421
1,1,1,4,24,4,1,3297454
0,0,1,1,6,1,1,3297819
1,1,1,1,10,3,1,3297843
1,1,1,2,17,3,1,3297876
1,1,1,2,15,3,1,3297884
0,0,1,1,11,2,1,3297892
0,1,1,2,16,5,1,3297926
0,0,1,1,10,3,1,3298031
1,0,1,3,14,3,1,3298049
1,1,1,1,9,3,1,3298072
1,0,1,1,5,2,0,3298155
1,0,1,4,24,2,0,3298304
0,0,1,1,8,4,1,3298312
0,0,1,1,10,1,1,3298346
1,0,1,3,16,1,1,3298379
1,0,1,1,6,3,1,3298387
1,1,1,2,11,3,1,3298403
1,1,1,2,11,3,1,3298627
0,0,1,2,16,5,1,3298668
1,1,1,3,19,9,1,3298932
0,0,1,1,7,3,1,3298981
0,0,1,1,7,1,0,3299088
1,0,1,1,12,1,1,3299351
0,1,1,2,15,1,1,3299419
0,0,1,1,6,1,1,3299518
1,0,1,1,7,3,1,3299682
1,0,1,1,7,1,1,3299781
1,0,1,1,3,4,1,3299963
1,0,1,1,3,3,1,3300134
1,0,1,1,7,2,1,3300159
1,1,1,1,6,1,1,3300233
1,1,1,1,7,3,1,3300266
1,1,1,2,14,3,1,3300365
1,1,1,1,4,3,1,3300407
1,0,1,1,7,12,1,3300423
1,1,1,1,6,4,1,3300449
1,1,1,1,11,2,1,3300464
1,0,1,1,10,3,1,3300555
0,0,1,1,7,2,1,3300829
0,0,1,2,15,2,1,3300852
1,0,1,2,12,2,1,3300894
0,1,1,1,13,3,1,3301389
1,0,1,1,10,1,1,3301447
0,1,1,2,6,1,1,3301521
1,1,1,1,9,1,1,3301611
0,0,1,1,4,3,1,3301652
1,0,1,1,9,1,1,3301711
1,1,1,2,17,1,1,3301744
1,1,1,1,8,1,1,3301751
0,0,1,1,5,2,0,3301827
1,1,1,1,3,13,1,3301901
0,1,1,5,30,3,1,3302106
0,0,1,3,15,1,1,3302114
1,1,1,2,13,3,1,3302131
1,1,1,1,4,1,1,3302379
1,0,1,1,7,1,1,3302511
1,1,1,1,6,3,1,3302544
1,1,1,3,32,3,1,3302643
1,1,1,2,11,3,1,3302718
0,1,1,3,13,3,1,3302866
0,1,1,2,18,7,1,3302908
1,1,1,4,24,1,1,3302916
0,0,1,1,6,1,1,3303013
0,1,1,5,41,2,1,3303071
0,0,1,1,7,1,1,3303096
0,0,1,1,9,3,1,3303153
1,1,1,1,12,3,1,3303179
0,1,1,2,9,1,1,3303328
1,0,1,1,6,2,1,3303369
1,1,1,1,9,4,1,3303468
1,0,1,1,6,2,1,3303476
0,0,1,1,6,3,1,3303492
1,0,1,1,9,1,1,3303518
1,1,1,1,11,9,1,3303534
0,1,1,1,14,3,1,3303666
1,0,1,1,7,1,1,3303691
1,1,1,1,8,2,1,3303741
0,1,1,4,20,4,0,3303914
1,1,1,2,9,3,1,3303948
1,1,1,4,21,3,1,3303971
1,1,1,3,27,1,1,3304003
0,0,1,1,3,1,1,3304061
1,0,1,2,15,3,1,3304078
1,1,1,2,15,1,1,3304136
1,0,1,1,18,3,1,3304508
0,0,1,2,15,3,1,3304631
0,1,1,1,7,3,0,3304664
0,0,1,1,10,3,1,3304672
0,0,1,1,7,3,0,3304681
0,0,1,2,9,1,1,3304755
1,1,1,2,9,3,1,3304771
0,0,1,1,3,3,1,3304789
1,0,1,1,6,3,0,3304921
1,1,1,1,6,3,0,3304961
1,0,1,1,9,3,1,3305059
0,1,1,1,6,3,1,3305075
1,0,1,2,13,1,1,3305091
1,0,1,3,20,1,1,3305125
1,1,1,2,14,3,1,3305208
1,1,1,1,9,1,1,3305265
1,0,1,3,19,3,1,3305364
1,0,1,2,15,1,1,3305372
1,1,1,1,6,2,1,3305505
1,0,1,1,8,1,1,3305521
1,0,1,1,6,1,1,3305571
1,0,1,1,7,1,1,3305703
1,0,1,1,7,1,1,3305711
1,0,1,2,12,6,1,3305877
1,0,1,1,7,3,1,3305893
1,1,1,3,9,3,1,3305976
1,0,1,1,8,2,1,3305984
0,0,1,1,8,12,1,3305992
0,0,1,1,4,2,1,3306016
1,1,1,4,21,3,0,3306032
1,0,1,1,6,1,1,3306164
0,0,1,1,10,2,1,3306214
1,0,1,2,21,2,0,3306248
0,1,1,1,5,2,0,3306289
0,0,1,1,6,1,1,3306396
1,0,1,2,16,1,1,3306479
0,0,1,1,9,1,1,3306578
1,0,1,1,10,4,1,3306685
1,0,1,1,6,2,1,3306751
1,0,1,1,8,1,1,3306784
1,0,1,1,9,2,1,3306834
1,1,1,1,9,6,1,3306875
1,1,1,2,17,2,1,3306883
0,0,1,1,7,4,0,3306958
1,1,1,2,14,4,1,3307352
1,0,1,4,20,3,1,3307361
0,1,1,2,11,3,1,3307493
1,0,1,1,11,3,1,3307659
1,0,1,2,16,3,1,3307741
0,0,1,4,30,1,1,3307865
1,1,1,2,16,1,1,3308021
1,0,1,4,26,4,1,3308038
1,1,1,4,29,4,1,3308053
0,1,1,3,24,4,1,3308061
1,1,1,2,14,3,1,3308236
0,0,1,2,9,3,1,3308335
1,0,1,1,8,1,1,3308418
0,0,1,3,17,3,0,3308566
1,0,1,1,3,1,1,3308632
0,0,1,1,8,4,1,3308798
0,0,1,6,28,4,1,3308848
1,0,1,1,7,1,1,3308988
1,1,1,3,11,1,1,3309028
0,1,1,2,9,3,1,3309036
1,0,1,4,20,1,1,3309044
1,1,1,2,8,1,1,3309135
1,1,1,3,16,1,1,3309143
1,1,1,2,17,3,0,3309168
0,0,1,1,5,3,1,3309242
0,0,1,1,2,3,1,3309374
1,1,1,4,21,1,1,3309441
1,0,1,1,7,2,1,3309572
1,0,1,1,6,2,1,3309648
1,0,1,1,7,1,1,3309655
0,0,1,2,13,1,1,3309663
1,0,1,2,9,3,1,3309697
0,0,1,2,15,3,1,3309739
1,0,1,2,20,5,1,3309747
0,0,1,2,13,3,1,3309788
0,0,1,2,14,3,1,3309804
1,0,1,1,6,1,1,3309895
0,0,1,3,24,3,1,3309911
0,1,1,2,12,1,1,3309945
1,0,1,1,8,1,1,3310059
1,0,1,1,5,1,1,3310125
1,1,1,1,9,2,1,3310307
0,0,1,1,7,1,1,3310398
1,1,1,2,13,3,0,3310653
0,1,1,2,16,3,1,3310794
1,0,1,1,3,3,0,3310802
1,0,1,1,5,1,1,3310811
0,1,1,1,5,3,1,3310828
1,1,1,1,6,3,1,3310851
0,1,1,1,9,1,1,3310869
1,0,1,1,9,1,1,3310901
0,1,1,1,4,3,1,3311065
0,1,1,1,9,3,1,3311073
0,0,1,1,11,1,0,3311081
1,0,1,1,9,3,0,3311131
0,1,1,1,4,1,1,3311297
0,0,1,1,7,1,1,3311321
0,0,1,1,5,1,1,3311354
1,1,1,4,27,1,1,3311479
1,1,1,2,9,6,1,3311561
1,0,1,1,8,2,1,3311644
1,1,1,2,16,2,1,3311743
1,0,1,1,8,1,1,3311875
0,1,1,3,16,5,1,3311891
1,0,1,1,5,3,1,3312071
0,0,1,1,6,3,1,3312139
0,1,1,2,20,1,1,3312238
0,0,1,3,21,1,0,3312295
0,0,1,3,20,1,0,3312303
0,1,1,3,18,3,1,3312361
1,1,1,2,12,3,1,3312519
0,0,1,1,10,3,1,3312667
0,1,18,4,34,3,1,3312881
0,0,1,2,16,3,1,3312907
0,1,1,4,21,1,1,3313137
1,0,1,1,8,1,1,3313343
1,0,1,1,5,2,1,3313566
1,0,1,2,9,2,1,3313707
1,0,1,1,5,2,1,3313863
0,0,1,2,15,2,1,3313889
0,1,1,1,12,3,1,3313897
1,1,1,1,3,3,1,3314002
1,0,1,1,10,3,1,3314028
1,1,1,5,29,1,1,3314515
0,1,1,3,19,2,0,3314689
0,0,1,2,10,3,1,3314788
1,1,1,2,12,3,1,3314895
1,0,1,1,8,1,1,3314929
0,1,1,2,9,2,0,3315041
0,0,1,3,17,3,1,3315165
1,0,1,1,10,1,1,3315207
0,0,1,1,4,3,1,3315678
0,0,1,2,11,1,1,3315918
1,0,1,1,8,2,1,3316072
0,0,1,1,9,2,1,3316221
1,1,1,3,29,3,1,3316791
0,0,1,1,10,2,1,3316941
1,0,1,2,7,1,1,3316957
1,0,1,1,7,3,1,3316965
1,0,1,1,6,6,1,3317047
1,0,1,1,6,1,1,3317096
1,0,1,1,7,1,1,3317112
1,0,1,1,6,1,1,3317146
1,0,1,1,4,1,1,3317153
1,0,1,1,6,1,1,3317179
1,0,1,1,5,1,1,3317195
1,0,1,1,5,1,1,3317203
0,1,1,2,14,3,1,3317237
1,0,1,1,9,2,1,3317542
1,0,1,1,7,1,1,3317559
1,0,1,1,6,1,1,3317567
1,0,1,1,6,1,1,3317575
1,0,1,1,10,1,1,3317583
1,0,1,1,8,1,1,3317666
1,1,1,1,3,2,1,3317732
1,0,1,3,31,2,1,3317741
1,0,1,3,15,1,0,3317872
1,1,1,1,7,2,1,3317906
0,1,1,1,9,4,1,3317963
1,0,1,1,7,1,1,3318078
0,1,1,2,20,3,1,3318094
0,1,1,3,20,3,1,3318177
0,0,1,1,10,1,1,3318227
1,1,1,4,26,3,1,3318251
0,1,1,6,41,3,1,3318276
1,1,1,4,38,3,1,3318284
0,1,1,5,41,3,1,3318301
0,0,1,2,9,2,1,3318581
0,1,1,3,25,3,1,3318649
1,0,1,1,7,1,1,3318714
0,1,1,3,24,1,1,3318995
1,0,1,1,11,1,1,3319035
0,0,1,1,9,1,1,3319191
1,1,1,1,14,1,0,3319233
0,0,1,1,9,1,1,3319332
0,0,1,3,15,1,1,3319449
0,0,1,4,23,3,1,3319464
1,0,1,6,36,3,1,3319514
1,0,1,1,7,3,1,3319522
0,0,1,1,7,1,1,3319829
0,1,1,1,7,3,1,3319902
1,1,1,2,21,3,1,3320207
0,1,1,6,47,3,1,3320231
0,1,1,5,31,3,1,3320298
0,0,1,1,4,3,1,3320363
0,1,1,6,37,3,1,3320371
1,0,1,1,7,1,1,3320397
1,0,1,1,7,1,1,3320421
1,0,1,1,9,1,1,3320439
1,0,1,2,17,3,1,3320447
1,0,1,1,3,3,1,3320462
0,0,1,2,20,2,1,3320504
1,0,1,2,13,1,1,3320711
0,0,1,1,10,1,1,3320793
1,0,1,1,7,3,1,3321114
1,1,1,1,5,3,1,3321148
1,0,1,1,6,1,1,3321205
1,1,1,2,9,1,1,3321511
1,1,1,1,7,1,0,3321726
1,0,1,3,23,3,1,3321874
0,0,1,1,7,1,1,3321882
1,0,1,1,7,2,1,3321916
1,0,1,1,8,2,1,3322112
1,0,1,1,3,2,1,3322138
1,0,1,1,9,3,1,3322203
1,0,1,1,7,3,1,3322211
1,1,1,5,34,1,1,3322229
1,1,1,1,4,2,1,3322311
1,0,1,1,12,3,1,3322336
1,0,1,3,15,3,1,3322344
1,0,1,1,8,3,1,3322351
0,0,1,1,10,1,1,3322526
